city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct,p_value_fdr,significant_5pct_fdr
lagos,seasonal_naive,chronos_cov,-0.6692874306588662,0.504391286602744,-0.91050203758634,seasonal_naive,False,0.6359716222382424,False
lagos,seasonal_naive,nas_gru,-0.4045080488664282,0.6864435492520968,-0.3775414274798499,seasonal_naive,False,0.7109593902968145,False
lagos,chronos,lgbm_direct,-1.1415884675687313,0.2555331524405029,-0.4025269582449052,chronos,False,0.6736783109795076,False
lagos,chronos,chronos_cov,-3.9288642134548364,0.0001323779770805176,-2.0160420846755986,chronos,True,0.0019194806676675054,True
lagos,chronos,nas_gru,-2.0797384705656494,0.03933473658670095,-1.4830814745691088,chronos,True,0.19011789350238792,False
lagos,lgbm_direct,chronos_cov,-2.1575002912707704,0.03263724804757194,-1.6135151264306935,lgbm_direct,True,0.22253022719999907,False
lagos,lgbm_direct,nas_gru,-2.7923023013723234,0.005949832609813318,-1.0805545163242034,lgbm_direct,True,0.038033547474285605,True
lagos,chronos_cov,nas_gru,0.4890040051942872,0.6255880273732659,0.53296061010649,nas_gru,False,0.8444941676147153,False
lahore,seasonal_naive,chronos,1.5794190151484149,0.11644945341710704,23.42241594526503,chronos,False,0.16081114995695733,False
lahore,seasonal_naive,lgbm_direct,1.3123551419837738,0.19150288245350897,20.43447456132428,lgbm_direct,False,0.26445636148341717,False
lahore,seasonal_naive,chronos_cov,-1.0969215898633276,0.27451941192720297,-22.43562513995492,seasonal_naive,False,0.4190033129415203,False
lahore,seasonal_naive,nas_gru,1.6862987693428266,0.09391882026474334,25.213449305958218,nas_gru,False,0.16021445809867982,False
lahore,chronos,lgbm_direct,-0.6022227822220123,0.5479795650849731,-2.9879413839407483,chronos,False,0.7828817961804702,False
lahore,chronos,chronos_cov,-3.1070941450584932,0.0022794491789078285,-45.85804108521994,chronos,True,0.013220805237665407,True
lahore,chronos,nas_gru,0.2259746793175289,0.8215437755228275,1.7910333606931899,nas_gru,False,0.9818787176618871,False
lahore,lgbm_direct,chronos_cov,-3.880228358254591,0.00015874043359266605,-42.8700997012792,lgbm_direct,True,0.002301736287093658,True
lahore,lgbm_direct,nas_gru,0.6655323462838595,0.5067821246997963,4.778974744633938,nas_gru,False,0.9135730352678887,False
lahore,chronos_cov,nas_gru,3.84146073258901,0.00018325567939654679,47.64907444591313,nas_gru,True,0.005314414702499857,True
