city,tier,variable,lead_day,lead_hours_mid,n,mae,rmse,bias,sd,err_ar1,actual_sd
new_york,rich,wind_speed_10m,3,84,13512,5.179492303137952,6.486101014069458,3.3512211367673177,5.553271401363057,0.7357329400716086,7.148032433435367
new_york,rich,wind_direction_10m,1,36,13512,27.233940201302545,42.72277402471756,1.0074748371817643,42.71089339758098,0.3444122388111531,101.74734669219038
new_york,rich,wind_direction_10m,2,60,13512,35.65822972172884,50.34070568540609,19.35923623445826,46.46941597785705,0.456226429007949,101.74734669219038
new_york,rich,wind_direction_10m,3,84,13512,38.98934280639432,54.70343371447479,19.06320307874482,51.27435956238236,0.480514136318371,101.74734669219038
new_york,rich,precipitation,1,36,13512,0.19568531675547665,2.126341912523017,0.007630254588513911,2.1263282221159927,0.028117999390691095,1.7405437112953455
new_york,rich,precipitation,2,60,13512,0.1962181764357608,1.747158100138568,0.01796181172291296,1.7470657687103375,0.020686680677227794,1.7405437112953455
new_york,rich,precipitation,3,84,13512,0.2116341030195382,1.814994531941325,0.016030195381882766,1.814923740495156,0.08285597758762249,1.7405437112953455
new_york,rich,cloud_cover,1,36,13512,25.569123741859087,42.73071497609495,12.122113676731795,40.975216440876274,0.5194228772781364,43.990935899587235
new_york,rich,cloud_cover,2,60,13512,28.26457963291889,45.59000833814741,12.94264357608052,43.71426354789581,0.5732337874920683,43.990935899587235
new_york,rich,cloud_cover,3,84,13512,30.494375370041446,47.93400245005813,13.72602131438721,45.92673436854798,0.600562648089304,43.990935899587235
new_york,rich,shortwave_radiation,1,36,13512,38.36902753108348,97.56064717090676,-6.162796033155713,97.36580416891691,0.37788526881058854,278.08867424449164
new_york,rich,shortwave_radiation,2,60,13512,46.77094434576673,112.66159599945259,-3.623371817643576,112.60331429320797,0.5445967933166033,278.08867424449164
new_york,rich,shortwave_radiation,3,84,13512,50.03656009473061,119.63045154906438,-5.88943161634103,119.48539464331814,0.5919375937969661,278.08867424449164
new_york,rich,temperature_2m,1,36,13512,1.5566533451746596,1.9963649247986333,-1.0244893428063944,1.7134452134347262,0.8687256374646387,9.731128934305394
new_york,rich,temperature_2m,2,60,13512,1.6340364120781528,2.1493419139621013,-0.3272868561278863,2.12427728343552,0.9166713853541244,9.731128934305394
new_york,rich,temperature_2m,3,84,13512,1.7811648904677322,2.3337630176134225,-0.3467362344582593,2.3078613056450803,0.9225744676652119,9.731128934305394
paris,rich,relative_humidity_2m,1,36,1260,4.334920634920635,5.95832084580776,0.526984126984127,5.934970516480607,0.7883661561003827,10.287073200453765
paris,rich,relative_humidity_2m,2,60,1236,5.143203883495145,7.105025797684377,1.1383495145631068,7.013241188527203,0.8328308064392138,10.32254701642963
paris,rich,relative_humidity_2m,3,84,1212,5.478547854785479,7.566754626493299,0.5132013201320133,7.549331095042295,0.8388211446518277,10.35399675509817
paris,rich,surface_pressure,1,36,1260,0.5796825396825388,0.7584759154289062,0.1317460317460342,0.7469462480024184,0.728076450480612,14.82394532509007
paris,rich,surface_pressure,2,60,1236,0.9936893203883519,1.265211649408651,0.02896440129449724,1.2648800659576427,0.8782096260429243,14.861152772813087
paris,rich,surface_pressure,3,84,1212,1.3424092409240924,1.785206905759005,-0.19537953795379542,1.7744831733545972,0.901020433525215,14.930425767720756
paris,rich,wind_speed_10m,1,36,1260,1.7044444444444447,2.2883313390897566,-0.5166666666666667,2.2292410980008137,0.5099950207890043,5.143725736835345
