city,tier,model,n_hours,MAE,RMSE,MASE,nRMSE,RMSE_pct_mean,usd_per_1k
berlin,rich,seasonal_naive,19574,2.6047569444444445,3.309015098495004,0.5156625257593834,1.7531554700117589,52.646205556685274,7.320017579735981e-10
berlin,rich,lgbm_direct,19574,1.262583056849592,1.6852654279371109,0.24995298293174395,0.8928736241649138,26.812458540036566,2.057608741279182e-05
berlin,rich,nas_gru,19574,3.8891450391875377,4.643104448643208,0.7699322419427361,2.459971840466071,73.87147654164723,7.132343732034012e-07
berlin,rich,chronos,19574,1.2596134126186371,1.7150635252784125,0.24936508383889117,0.9086610097750931,27.28654424564177,4.521968402615231e-05
berlin,rich,chronos_cov,19574,1.748507761155367,2.172174880666791,0.34615127156118114,1.150844030779775,34.559154875015096,2.911498089714668e-05
bogota,scarce,seasonal_naive,5194,6.458333333333333,9.010881624698051,1.0458616382508954,0.9885398824235339,60.747516570998094,4.160301951169795e-10
bogota,scarce,lgbm_direct,5194,5.161122545213083,7.075292832681254,0.835791496312287,0.7761958747477353,47.69860336639047,1.641236082143762e-05
bogota,scarce,nas_gru,5194,5.408398154709074,7.175599952001345,0.8758352755195591,0.787200079671163,48.37483113708772,3.055208324238063e-07
bogota,scarce,chronos,5194,6.840785645776325,9.027183924079894,1.107795914696491,0.9903283281922575,60.857419712898164,1.970710243969936e-05
bogota,scarce,chronos_cov,5194,5.267488176531377,7.12964455404756,0.8530163324553799,0.7821585370583464,48.065019465489165,2.6010796880452996e-05
delhi,scarce,seasonal_naive,2518,96.14991201608849,127.10031880127177,1.5191151684764155,1.2958891476199574,56.08509010035526,4.3446204842809865e-10
delhi,scarce,lgbm_direct,2518,59.40990290457691,80.67638334924067,0.9386434450917903,0.8225600898371808,35.59977088796798,1.6336427431387736e-05
delhi,scarce,nas_gru,2518,74.61130665021065,96.28209118470397,1.1788171751339185,0.9816727310613527,42.486044174192195,3.120833328769853e-07
delhi,scarce,chronos,2518,77.42237368934175,109.75584633599566,1.2232304719243887,1.119048413852108,48.431558542506735,1.878273785627648e-05
delhi,scarce,chronos_cov,2518,74.267655332843,106.07566314432525,1.1733876753254036,1.0815260102553412,46.80761764418869,2.405276562563409e-05
