city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct
seoul,seasonal_naive,chronos,3.4528552531407914,0.000625826716374372,1.4262119758696783,chronos,True
seoul,seasonal_naive,chronos_cov,3.4489599635495476,0.0006346072442285427,1.4093110030583005,chronos_cov,True
seoul,seasonal_naive,nas_gru,2.1279008378789164,0.034075057311495086,1.015396826607841,nas_gru,True
seoul,lgbm_direct,chronos,-1.6343874945376513,0.10311683905523031,-0.14282822447278404,lgbm_direct,False
seoul,lgbm_direct,chronos_cov,-0.8724327220897119,0.3835972244777972,-0.15972919728416204,lgbm_direct,False
seoul,lgbm_direct,nas_gru,-5.7947577812517626,1.5790175456565744e-08,-0.5536433737346214,lgbm_direct,True
seoul,chronos,chronos_cov,-0.12207319989523603,0.9029142411606892,-0.01690097281137796,chronos,False
seoul,chronos,nas_gru,-2.5799192497988277,0.01030781619431968,-0.4108151492618373,chronos,True
seoul,chronos_cov,nas_gru,-1.4405542436967225,0.15064459822669793,-0.39391417645045934,chronos_cov,False
sydney,seasonal_naive,lgbm_direct,6.475469712113145,3.366751290099406e-10,1.7863501957124377,lgbm_direct,True
sydney,seasonal_naive,chronos,3.873735792384491,0.000128910748647774,0.9442609162557692,chronos,True
sydney,seasonal_naive,chronos_cov,5.1995752147315075,3.482973878014272e-07,1.2478389141127835,chronos_cov,True
sydney,seasonal_naive,nas_gru,2.135245665291065,0.033465975896301875,0.8721708206903365,nas_gru,True
sydney,lgbm_direct,chronos,-3.634566841834188,0.00032214930864609206,-0.8420892794566684,lgbm_direct,True
sydney,lgbm_direct,chronos_cov,-2.785751275938505,0.0056443862252177025,-0.5385112815996542,lgbm_direct,True
sydney,lgbm_direct,nas_gru,-3.0694264880079922,0.002319851796640319,-0.9141793750221012,lgbm_direct,True
sydney,chronos,chronos_cov,1.253067940234156,0.21105489140275852,0.3035779978570143,chronos_cov,False
sydney,chronos,nas_gru,-0.2382672018830212,0.8118195323675209,-0.07209009556543264,chronos,False
sydney,chronos_cov,nas_gru,-1.1092539722485861,0.26811629388943115,-0.3756680934224469,chronos_cov,False
toronto,seasonal_naive,lgbm_direct,7.239164383269571,3.11058915595088e-12,2.2979961168690823,lgbm_direct,True
toronto,seasonal_naive,chronos,4.1171441600012875,4.8358436431616155e-05,1.4922026418504262,chronos,True
toronto,seasonal_naive,chronos_cov,2.4556101587237356,0.014571980283835273,0.6810176766850693,chronos_cov,True
toronto,seasonal_naive,nas_gru,4.061638124207739,6.0733058954542063e-05,1.6114626623335342,nas_gru,True
toronto,lgbm_direct,chronos,-2.6094324396966915,0.00947608059083635,-0.8057934750186563,lgbm_direct,True
toronto,lgbm_direct,chronos_cov,-5.8825136526559305,9.791043706822551e-09,-1.6169784401840133,lgbm_direct,True
toronto,lgbm_direct,nas_gru,-2.3551977827856154,0.01908904242521645,-0.6865334545355485,lgbm_direct,True
toronto,chronos,chronos_cov,-2.4151235420665462,0.01626485355944989,-0.811184965165357,chronos,True
toronto,chronos,nas_gru,0.38303342591453904,0.7019379127411114,0.11926002048310784,nas_gru,False
toronto,chronos_cov,nas_gru,2.560459876220565,0.010891334125750397,0.9304449856484648,nas_gru,True
vienna,seasonal_naive,lgbm_direct,4.529576818045993,8.22964566540612e-06,2.530947256799883,lgbm_direct,True
vienna,seasonal_naive,chronos,3.6937894841774908,0.00025791731413608274,2.1049870945158458,chronos,True
vienna,seasonal_naive,chronos_cov,4.259995590429552,2.6595711927974237e-05,2.4466451583004867,chronos_cov,True
vienna,seasonal_naive,nas_gru,-3.3028590137759837,0.00106037710655029,-2.6413705280848925,seasonal_naive,True
vienna,lgbm_direct,chronos,-1.5373757262807566,0.1251452712409591,-0.42596016228403705,lgbm_direct,False
vienna,lgbm_direct,chronos_cov,-0.750325450358194,0.4535853773960805,-0.08430209849939649,lgbm_direct,False
vienna,lgbm_direct,nas_gru,-11.107095251829508,1.2952347771436975e-24,-5.1723177848847754,lgbm_direct,True
vienna,chronos,chronos_cov,1.5697456903373996,0.11741830322133798,0.3416580637846404,chronos_cov,False
vienna,chronos,nas_gru,-7.338908989289488,1.642065664633828e-12,-4.746357622600739,chronos,True
vienna,chronos_cov,nas_gru,-10.38387936105839,4.396075675926315e-22,-5.088015686385378,chronos_cov,True
